DATAFLOW,LAST UPDATE,freq,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,MT,2022,1.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,NL,2013,64.8,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,NL,2014,66.6,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,NL,2015,73.8,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,NL,2016,76.6,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,NL,2017,71.0,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,NL,2018,76.1,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,NL,2019,82.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,NL,2020,77.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,NL,2021,82.2,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,NL,2022,88.8,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,NO,2013,23.5,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,NO,2014,24.2,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,NO,2015,25.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,NO,2016,29.0,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,NO,2017,28.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,NO,2018,32.4,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,NO,2019,32.4,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,NO,2020,33.1,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,NO,2021,30.8,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,NO,2022,31.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,PL,2013,52.8,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,PL,2014,58.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,PL,2015,57.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,PL,2016,63.8,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,PL,2017,69.1,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,PL,2018,74.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,PL,2019,67.8,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,PL,2020,64.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,PL,2021,64.4,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,PL,2022,67.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,PT,2013,28.3,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,PT,2014,32.1,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,PT,2015,38.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,PT,2016,39.2,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,PT,2017,39.8,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,PT,2018,37.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,PT,2019,38.0,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,PT,2020,38.1,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,PT,2021,36.6,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,PT,2022,43.6,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,RO,2013,14.1,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,RO,2014,10.8,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,RO,2015,12.3,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,RO,2016,12.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,RO,2017,15.0,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,RO,2018,10.8,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,RO,2019,15.3,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,RO,2020,19.3,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,RO,2021,12.1,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,RO,2022,16.4,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,RS,2013,10.8,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,RS,2014,13.8,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,RS,2015,15.2,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,RS,2016,13.2,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,RS,2017,16.1,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,RS,2018,13.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,RS,2019,14.3,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,RS,2020,12.2,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,RS,2021,15.7,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,RS,2022,15.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,SE,2013,70.3,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,SE,2014,72.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,SE,2015,76.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,SE,2016,74.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,SE,2017,79.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,SE,2018,81.8,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,SE,2019,81.3,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,SE,2020,77.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,SE,2021,71.3,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,SE,2022,72.5,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,SI,2013,4.1,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,SI,2014,4.0,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,SI,2015,5.4,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,SI,2016,5.3,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,SI,2017,5.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,SI,2018,5.4,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,SI,2019,4.8,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,SI,2020,4.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,SI,2021,7.9,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,SI,2022,8.5,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,SK,2013,11.8,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,SK,2014,12.5,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,SK,2015,11.2,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,SK,2016,11.8,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,SK,2017,11.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,SK,2018,9.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,SK,2019,10.8,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,SK,2020,11.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,SK,2021,10.0,bu
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,SK,2022,11.3,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,TR,2013,62.3,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,TR,2014,65.0,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,TR,2015,82.0,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,TR,2016,78.1,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,TR,2017,83.8,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,TR,2018,101.0,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,TR,2019,97.4,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,TR,2020,65.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,UK,2013,364.3,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,UK,2014,395.1,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,UK,2015,417.6,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,UK,2016,431.3,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,UK,2017,435.3,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,UK,2018,445.5,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,T,THS_PER,UK,2019,424.7,
