DATAFLOW,LAST UPDATE,freq,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,EE,2017,2.3,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,EE,2018,2.8,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,EE,2019,3.1,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,EE,2020,2.4,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,EE,2021,2.6,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,EE,2022,3.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,EL,2013,5.3,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,EL,2014,8.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,EL,2015,10.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,EL,2016,11.8,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,EL,2017,11.5,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,EL,2018,11.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,EL,2019,12.3,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,EL,2020,14.5,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,EL,2021,14.6,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,EL,2022,23.8,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,ES,2013,90.6,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,ES,2014,101.5,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,ES,2015,105.0,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,ES,2016,117.6,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,ES,2017,118.5,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,ES,2018,122.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,ES,2019,128.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,ES,2020,120.1,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,ES,2021,122.0,bd
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,ES,2022,133.7,d
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,EU27_2020,2013,614.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,EU27_2020,2014,636.2,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,EU27_2020,2015,660.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,EU27_2020,2016,700.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,EU27_2020,2017,704.4,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,EU27_2020,2018,720.5,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,EU27_2020,2019,745.3,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,EU27_2020,2020,741.8,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,EU27_2020,2021,746.8,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,EU27_2020,2022,826.1,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,FI,2013,13.0,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,FI,2014,15.8,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,FI,2015,15.5,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,FI,2016,16.1,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,FI,2017,15.3,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,FI,2018,14.5,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,FI,2019,14.3,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,FI,2020,15.3,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,FI,2021,16.9,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,FI,2022,16.5,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,FR,2013,117.3,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,FR,2014,96.5,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,FR,2015,99.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,FR,2016,107.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,FR,2017,101.3,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,FR,2018,114.2,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,FR,2019,107.0,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,FR,2020,119.4,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,FR,2021,151.8,bd
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,FR,2022,167.8,d
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,HR,2013,2.4,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,HR,2014,3.4,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,HR,2015,3.1,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,HR,2016,4.1,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,HR,2017,4.1,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,HR,2018,5.7,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,HR,2019,6.5,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,HR,2020,4.3,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,HR,2021,5.3,bu
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,HR,2022,6.2,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,HU,2013,5.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,HU,2014,8.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,HU,2015,11.6,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,HU,2016,11.4,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,HU,2017,9.8,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,HU,2018,9.0,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,HU,2019,13.2,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,HU,2020,15.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,HU,2021,15.9,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,HU,2022,14.8,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,IE,2013,12.1,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,IE,2014,12.2,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,IE,2015,11.6,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,IE,2016,13.0,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,IE,2017,13.0,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,IE,2018,13.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,IE,2019,14.1,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,IE,2020,13.5,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,IE,2021,11.7,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,IE,2022,13.1,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,IS,2013,2.0,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,IS,2014,1.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,IS,2015,2.2,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,IS,2016,2.2,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,IS,2017,2.3,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,IS,2018,2.2,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,IS,2019,2.2,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,IS,2020,2.3,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,IS,2021,2.9,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,IS,2022,2.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,IT,2013,60.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,IT,2014,66.6,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,IT,2015,62.0,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,IT,2016,65.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,IT,2017,77.1,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,IT,2018,69.0,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,IT,2019,75.4,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,IT,2020,79.6,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,IT,2021,61.4,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,IT,2022,73.3,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,LT,2013,2.6,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,LT,2014,3.2,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,LT,2015,3.6,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,LT,2016,4.3,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,LT,2017,3.9,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,LT,2018,5.1,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,LT,2019,3.0,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,LT,2020,2.2,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,LT,2021,3.6,bu
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,LT,2022,3.6,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,LU,2013,0.8,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,LU,2014,0.7,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,LU,2015,1.1,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,LU,2016,1.2,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,LU,2017,1.0,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,LU,2018,1.1,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,LU,2019,1.0,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,LU,2020,1.2,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,LU,2021,0.9,bu
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,LU,2022,1.5,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,LV,2013,2.6,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,LV,2014,2.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,LV,2015,2.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,LV,2016,2.3,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,LV,2017,3.6,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,LV,2018,3.8,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,LV,2019,4.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,LV,2020,3.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,LV,2021,3.1,bu
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,LV,2022,2.7,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,ME,2013,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,ME,2014,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,ME,2015,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,ME,2016,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,ME,2017,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,ME,2018,1.2,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,ME,2019,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,ME,2020,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,MK,2013,0.9,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,MK,2014,1.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,MK,2015,1.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,MK,2016,1.3,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,MK,2017,1.8,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,MK,2018,1.5,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,MK,2019,1.6,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,MK,2020,1.6,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,MT,2013,0.7,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,MT,2014,0.8,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,MT,2015,0.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,MT,2016,0.5,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,MT,2017,1.2,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,MT,2018,1.6,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,MT,2019,1.4,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,THS_PER,MT,2020,0.9,u
