DATAFLOW,LAST UPDATE,freq,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,MT,2022,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,NL,2013,32.9,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,NL,2014,33.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,NL,2015,36.0,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,NL,2016,37.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,NL,2017,35.0,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,NL,2018,38.4,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,NL,2019,40.8,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,NL,2020,40.0,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,NL,2021,49.2,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,NL,2022,43.2,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,NO,2013,11.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,NO,2014,13.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,NO,2015,13.8,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,NO,2016,14.3,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,NO,2017,13.4,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,NO,2018,14.3,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,NO,2019,14.4,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,NO,2020,15.0,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,NO,2021,15.0,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,NO,2022,13.1,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,PL,2013,22.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,PL,2014,23.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,PL,2015,26.2,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,PL,2016,30.0,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,PL,2017,33.8,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,PL,2018,37.5,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,PL,2019,33.2,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,PL,2020,29.8,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,PL,2021,24.1,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,PL,2022,29.6,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,PT,2013,8.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,PT,2014,13.6,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,PT,2015,14.5,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,PT,2016,16.2,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,PT,2017,18.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,PT,2018,16.1,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,PT,2019,15.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,PT,2020,15.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,PT,2021,12.6,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,PT,2022,15.2,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,RO,2013,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,RO,2014,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,RO,2015,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,RO,2016,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,RO,2017,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,RO,2018,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,RO,2019,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,RO,2020,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,RO,2021,,bu
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,RO,2022,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,RS,2013,3.0,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,RS,2014,3.8,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,RS,2015,4.1,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,RS,2016,4.2,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,RS,2017,3.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,RS,2018,3.2,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,RS,2019,3.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,RS,2020,2.8,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,RS,2021,5.1,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,RS,2022,3.7,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,SE,2013,37.0,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,SE,2014,37.4,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,SE,2015,39.6,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,SE,2016,38.0,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,SE,2017,40.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,SE,2018,43.7,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,SE,2019,43.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,SE,2020,43.4,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,SE,2021,39.6,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,SE,2022,36.3,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,SI,2013,1.2,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,SI,2014,1.5,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,SI,2015,2.7,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,SI,2016,1.4,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,SI,2017,1.6,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,SI,2018,1.7,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,SI,2019,2.1,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,SI,2020,1.7,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,SI,2021,2.5,bu
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,SI,2022,2.8,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,SK,2013,3.5,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,SK,2014,4.1,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,SK,2015,3.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,SK,2016,4.2,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,SK,2017,3.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,SK,2018,2.9,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,SK,2019,5.3,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,SK,2020,3.6,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,SK,2021,,bu
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,SK,2022,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,TR,2013,13.5,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,TR,2014,14.9,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,TR,2015,13.5,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,TR,2016,18.4,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,TR,2017,22.4,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,TR,2018,27.8,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,TR,2019,26.7,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,TR,2020,16.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,UK,2013,156.0,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,UK,2014,170.2,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,UK,2015,181.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,UK,2016,201.4,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,UK,2017,196.9,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,UK,2018,201.3,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,THS_PER,UK,2019,196.9,
