DATAFLOW,LAST UPDATE,freq,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,MT,2017,0.87,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,MT,2018,1.10,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,MT,2019,0.90,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,MT,2020,0.60,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,MT,2021,0.31,bu
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,MT,2022,0.86,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,NL,2013,0.79,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,NL,2014,0.81,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,NL,2015,0.92,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,NL,2016,0.93,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,NL,2017,0.87,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,NL,2018,0.89,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,NL,2019,0.98,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,NL,2020,0.89,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,NL,2021,0.69,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,NL,2022,0.93,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,NO,2013,0.86,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,NO,2014,0.76,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,NO,2015,0.87,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,NO,2016,1.07,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,NO,2017,1.10,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,NO,2018,1.27,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,NO,2019,1.25,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,NO,2020,1.27,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,NO,2021,1.09,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,NO,2022,1.25,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,PL,2013,0.35,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,PL,2014,0.40,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,PL,2015,0.36,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,PL,2016,0.38,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,PL,2017,0.39,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,PL,2018,0.41,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,PL,2019,0.38,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,PL,2020,0.39,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,PL,2021,0.45,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,PL,2022,0.42,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,PT,2013,0.85,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,PT,2014,0.80,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,PT,2015,1.04,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,PT,2016,0.97,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,PT,2017,0.86,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,PT,2018,0.87,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,PT,2019,0.89,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,PT,2020,0.91,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,PT,2021,0.99,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,PT,2022,1.15,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,RO,2013,0.21,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,RO,2014,0.17,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,RO,2015,0.17,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,RO,2016,0.17,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,RO,2017,0.20,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,RO,2018,0.13,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,RO,2019,0.22,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,RO,2020,0.29,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,RO,2021,0.16,bu
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,RO,2022,0.23,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,RS,2013,0.59,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,RS,2014,0.69,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,RS,2015,0.76,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,RS,2016,0.59,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,RS,2017,0.78,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,RS,2018,0.66,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,RS,2019,0.64,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,RS,2020,0.58,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,RS,2021,0.66,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,RS,2022,0.76,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,SE,2013,1.36,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,SE,2014,1.42,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,SE,2015,1.48,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,SE,2016,1.44,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,SE,2017,1.50,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,SE,2018,1.43,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,SE,2019,1.39,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,SE,2020,1.30,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,SE,2021,1.18,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,SE,2022,1.31,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,SI,2013,0.58,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,SI,2014,0.51,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,SI,2015,0.55,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,SI,2016,0.80,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,SI,2017,0.79,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,SI,2018,0.70,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,SI,2019,0.52,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,SI,2020,0.57,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,SI,2021,1.02,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,SI,2022,1.08,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,SK,2013,0.64,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,SK,2014,0.64,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,SK,2015,0.54,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,SK,2016,0.55,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,SK,2017,0.59,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,SK,2018,0.50,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,SK,2019,0.39,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,SK,2020,0.60,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,SK,2021,0.57,bu
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,SK,2022,0.55,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,TR,2013,0.27,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,TR,2014,0.27,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,TR,2015,0.37,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,TR,2016,0.32,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,TR,2017,0.32,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,TR,2018,0.37,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,TR,2019,0.37,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,TR,2020,0.27,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,UK,2013,1.32,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,UK,2014,1.39,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,UK,2015,1.43,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,UK,2016,1.37,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,UK,2017,1.42,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,UK,2018,1.44,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,M,PC_EMP,UK,2019,1.33,
