DATAFLOW,LAST UPDATE,freq,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,FI,2022,1.23,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,FR,2013,0.78,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,FR,2014,0.57,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,FR,2015,0.62,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,FR,2016,0.58,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,FR,2017,0.55,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,FR,2018,0.56,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,FR,2019,0.57,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,FR,2020,0.51,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,FR,2021,0.99,bd
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,FR,2022,1.08,d
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,HR,2013,0.30,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,HR,2014,0.38,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,HR,2015,0.24,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,HR,2016,0.26,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,HR,2017,0.30,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,HR,2018,0.53,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,HR,2019,0.58,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,HR,2020,0.22,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,HR,2021,0.31,bu
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,HR,2022,0.21,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,HU,2013,0.35,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,HU,2014,0.29,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,HU,2015,0.37,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,HU,2016,0.28,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,HU,2017,0.30,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,HU,2018,0.49,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,HU,2019,0.46,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,HU,2020,0.52,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,HU,2021,0.53,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,HU,2022,0.60,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,IE,2013,0.83,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,IE,2014,0.81,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,IE,2015,0.73,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,IE,2016,0.92,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,IE,2017,1.02,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,IE,2018,0.99,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,IE,2019,0.93,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,IE,2020,0.74,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,IE,2021,0.76,bu
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,IE,2022,0.80,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,IS,2013,1.98,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,IS,2014,2.06,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,IS,2015,1.64,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,IS,2016,1.90,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,IS,2017,2.28,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,IS,2018,2.56,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,IS,2019,2.24,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,IS,2020,2.09,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,IS,2021,2.68,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,IS,2022,2.91,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,IT,2013,0.46,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,IT,2014,0.57,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,IT,2015,0.59,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,IT,2016,0.56,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,IT,2017,0.55,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,IT,2018,0.49,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,IT,2019,0.59,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,IT,2020,0.60,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,IT,2021,0.45,b
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,IT,2022,0.64,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,LT,2013,0.41,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,LT,2014,0.40,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,LT,2015,0.47,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,LT,2016,0.50,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,LT,2017,0.50,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,LT,2018,0.38,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,LT,2019,0.40,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,LT,2020,0.48,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,LT,2021,0.44,bu
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,LT,2022,0.55,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,LU,2013,0.73,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,LU,2014,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,LU,2015,0.66,bu
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,LU,2016,1.23,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,LU,2017,0.81,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,LU,2018,0.71,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,LU,2019,0.56,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,LU,2020,0.70,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,LU,2021,0.56,bu
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,LU,2022,0.52,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,LV,2013,0.45,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,LV,2014,0.62,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,LV,2015,0.54,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,LV,2016,0.77,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,LV,2017,0.49,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,LV,2018,0.97,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,LV,2019,1.18,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,LV,2020,0.68,
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,LV,2021,0.68,bu
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,LV,2022,0.56,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,ME,2013,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,ME,2014,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,ME,2015,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,ME,2016,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,ME,2017,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,ME,2018,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,ME,2019,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,ME,2020,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,MK,2013,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,MK,2014,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,MK,2015,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,MK,2016,0.21,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,MK,2017,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,MK,2018,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,MK,2019,0.25,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,MK,2020,0.18,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,MT,2013,0.81,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,MT,2014,0.63,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,MT,2015,,u
ESTAT:SPRT_EMP_SEX(1.0),13/06/23 11:00:00,A,F,PC_EMP,MT,2016,,u
